 1.0000000  0.0000000  0.0000009 
 0.0000000  1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-1.0000000 -0.0000000 -0.0000009 
-0.0000000 -1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-1.0000000  0.0000000 -0.0000009 
 0.0000000  1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 1.0000000 -0.0000000  0.0000009 
-0.0000000 -1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-1.0000000 -0.0000000  0.0000009 
-0.0000000 -1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 1.0000000  0.0000000 -0.0000009 
 0.0000000  1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 1.0000000 -0.0000000 -0.0000009 
-0.0000000 -1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-1.0000000  0.0000000  0.0000009 
 0.0000000  1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-0.0000000 -1.0000000  0.0000009 
-1.0000000  0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000009 
 1.0000000 -0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000  1.0000000 -0.0000009 
-1.0000000  0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 0.0000000 -1.0000000  0.0000009 
 1.0000000  0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000  0.0000009 
 1.0000000 -0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-0.0000000 -1.0000000 -0.0000009 
-1.0000000  0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000 -1.0000000 -0.0000009 
 1.0000000  0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 0.0000000  1.0000000  0.0000009 
-1.0000000  0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000009 -0.0000009  1.0000000 
-1.0000000 -0.0000000  0.0000000 
-0.0000000 -1.0000000  0.0000000 
-0.0000009  0.0000009 -1.0000000 
 1.0000000  0.0000000 -0.0000000 
 0.0000000  1.0000000 -0.0000000 
-0.0000009  0.0000009 -1.0000000 
-1.0000000  0.0000000  0.0000000 
 0.0000000  1.0000000 -0.0000000 
 0.0000009 -0.0000009  1.0000000 
 1.0000000 -0.0000000 -0.0000000 
-0.0000000 -1.0000000  0.0000000 
-0.0000009 -0.0000009 -1.0000000 
 1.0000000 -0.0000000 -0.0000000 
-0.0000000 -1.0000000  0.0000000 
 0.0000009  0.0000009  1.0000000 
-1.0000000  0.0000000  0.0000000 
 0.0000000  1.0000000 -0.0000000 
 0.0000009  0.0000009  1.0000000 
 1.0000000  0.0000000 -0.0000000 
 0.0000000  1.0000000 -0.0000000 
-0.0000009 -0.0000009 -1.0000000 
-1.0000000 -0.0000000  0.0000000 
-0.0000000 -1.0000000  0.0000000 
 1.0000000 -0.0000009 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000 -1.0000000  0.0000000 
-1.0000000  0.0000009  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000000 
-1.0000000  0.0000009 -0.0000000 
-0.0000009  0.0000000 -1.0000000 
 0.0000000  1.0000000 -0.0000000 
 1.0000000 -0.0000009  0.0000000 
 0.0000009  0.0000000  1.0000000 
-0.0000000 -1.0000000 -0.0000000 
-1.0000000 -0.0000009  0.0000000 
 0.0000009  0.0000000  1.0000000 
-0.0000000 -1.0000000 -0.0000000 
 1.0000000  0.0000009 -0.0000000 
-0.0000009  0.0000000 -1.0000000 
 0.0000000  1.0000000 -0.0000000 
 1.0000000  0.0000009  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000000 
-1.0000000 -0.0000009 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000 -1.0000000  0.0000000 
 0.0000009 -1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 1.0000000  0.0000000  0.0000000 
-0.0000009  1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-1.0000000 -0.0000000 -0.0000000 
-0.0000009  1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-1.0000000 -0.0000000  0.0000000 
 0.0000009 -1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 1.0000000  0.0000000 -0.0000000 
 0.0000009  1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 1.0000000 -0.0000000 -0.0000000 
-0.0000009 -1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-1.0000000  0.0000000  0.0000000 
-0.0000009 -1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-1.0000000  0.0000000 -0.0000000 
 0.0000009  1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 1.0000000 -0.0000000  0.0000000 
 0.0000018  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000000 
 1.0000000 -0.0000000 -0.0000000 
-0.0000018 -0.0000000 -1.0000000 
-0.0000000 -1.0000000  0.0000000 
-1.0000000  0.0000000  0.0000000 
-0.0000018  0.0000000 -1.0000000 
 0.0000000  1.0000000 -0.0000000 
-1.0000000 -0.0000000  0.0000000 
 0.0000018 -0.0000000  1.0000000 
-0.0000000 -1.0000000  0.0000000 
 1.0000000  0.0000000 -0.0000000 
-0.0000000 -0.0000000 -1.0000000 
-0.0000000 -1.0000000  0.0000000 
 1.0000000  0.0000000 -0.0000000 
 0.0000000  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000000 
-1.0000000 -0.0000000  0.0000000 
-0.0000000 -0.0000000  1.0000000 
-0.0000000 -1.0000000  0.0000000 
-1.0000000  0.0000000 -0.0000000 
 0.0000000  0.0000000 -1.0000000 
 0.0000000  1.0000000 -0.0000000 
 1.0000000 -0.0000000  0.0000000 
 1.0000000 -0.0000000 -0.0000009 
-0.0000000 -1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-1.0000000  0.0000000  0.0000009 
 0.0000000  1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-1.0000000 -0.0000000  0.0000009 
-0.0000000 -1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 1.0000000  0.0000000 -0.0000009 
 0.0000000  1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-1.0000000  0.0000000 -0.0000009 
 0.0000000  1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 1.0000000 -0.0000000  0.0000009 
-0.0000000 -1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 1.0000000  0.0000000  0.0000009 
 0.0000000  1.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-1.0000000 -0.0000000 -0.0000009 
-0.0000000 -1.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000 -1.0000000 -0.0000009 
 1.0000000  0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 0.0000000  1.0000000  0.0000009 
-1.0000000 -0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000  0.0000009 
 1.0000000  0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-0.0000000 -1.0000000 -0.0000009 
-1.0000000 -0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000  1.0000000 -0.0000009 
-1.0000000 -0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 0.0000000 -1.0000000  0.0000009 
 1.0000000  0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
-0.0000000 -1.0000000  0.0000009 
-1.0000000 -0.0000000  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000009 
 1.0000000  0.0000000 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 0.0000009  0.0000009  1.0000000 
 1.0000000  0.0000000 -0.0000000 
 0.0000000  1.0000000 -0.0000000 
-0.0000009 -0.0000009 -1.0000000 
-1.0000000 -0.0000000  0.0000000 
-0.0000000 -1.0000000  0.0000000 
-0.0000009 -0.0000009 -1.0000000 
 1.0000000 -0.0000000 -0.0000000 
-0.0000000 -1.0000000  0.0000000 
 0.0000009  0.0000009  1.0000000 
-1.0000000  0.0000000  0.0000000 
 0.0000000  1.0000000 -0.0000000 
-0.0000009  0.0000009 -1.0000000 
-1.0000000  0.0000000  0.0000000 
 0.0000000  1.0000000 -0.0000000 
 0.0000009 -0.0000009  1.0000000 
 1.0000000 -0.0000000 -0.0000000 
-0.0000000 -1.0000000  0.0000000 
 0.0000009 -0.0000009  1.0000000 
-1.0000000 -0.0000000  0.0000000 
-0.0000000 -1.0000000  0.0000000 
-0.0000009  0.0000009 -1.0000000 
 1.0000000  0.0000000 -0.0000000 
 0.0000000  1.0000000 -0.0000000 
 1.0000000  0.0000009  0.0000000 
 0.0000009  0.0000000  1.0000000 
 0.0000000  1.0000000 -0.0000000 
-1.0000000 -0.0000009 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
-0.0000000 -1.0000000  0.0000000 
-1.0000000 -0.0000009  0.0000000 
 0.0000009 -0.0000000  1.0000000 
-0.0000000 -1.0000000  0.0000000 
 1.0000000  0.0000009 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
 0.0000000  1.0000000  0.0000000 
-1.0000000  0.0000009 -0.0000000 
-0.0000009 -0.0000000 -1.0000000 
